mid,date,venue,bat_team,bowl_team,batsman,bowler,runs,wickets,overs,runs_last_5,wickets_last_5,striker,non-striker,total
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,AC Gilchrist,MM Patel,46,0,5.4,42,0,33,11,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,AC Gilchrist,MM Patel,46,0,5.5,38,0,33,11,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,AC Gilchrist,MM Patel,50,0,5.6,42,0,37,11,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,HH Gibbs,SK Warne,50,0,6.1,41,0,37,11,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,HH Gibbs,SK Warne,50,0,6.2,40,0,37,11,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,HH Gibbs,SK Warne,50,0,6.3,39,0,37,11,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,HH Gibbs,SK Warne,51,0,6.4,40,0,37,12,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,AC Gilchrist,SK Warne,52,0,6.5,40,0,38,12,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,HH Gibbs,SK Warne,54,0,6.6,41,0,38,14,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,AC Gilchrist,MM Patel,54,0,7.1,37,0,38,14,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,AC Gilchrist,MM Patel,55,0,7.2,38,0,39,14,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,HH Gibbs,MM Patel,56,0,7.3,39,0,39,15,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,AC Gilchrist,MM Patel,57,0,7.4,36,0,40,15,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,HH Gibbs,MM Patel,61,0,7.5,36,0,40,19,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,HH Gibbs,MM Patel,61,1,7.6,36,1,40,19,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,AC Gilchrist,SK Warne,62,1,8.1,37,1,41,0,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,SB Styris,SK Warne,63,1,8.2,37,1,41,1,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,AC Gilchrist,SK Warne,64,1,8.3,37,1,42,1,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,SB Styris,SK Warne,65,1,8.4,38,1,42,2,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,AC Gilchrist,SK Warne,66,1,8.5,37,1,43,2,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,SB Styris,SK Warne,66,1,8.6,37,1,43,2,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,AC Gilchrist,MM Patel,67,1,9.1,38,1,44,2,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,SB Styris,MM Patel,68,1,9.2,39,1,44,3,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,AC Gilchrist,MM Patel,72,1,9.3,37,1,48,3,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,AC Gilchrist,MM Patel,73,1,9.4,37,1,49,3,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,SB Styris,MM Patel,74,1,9.5,34,1,49,4,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,AC Gilchrist,MM Patel,74,1,9.6,33,1,49,4,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,SB Styris,YK Pathan,75,1,10.1,33,1,49,5,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,AC Gilchrist,YK Pathan,76,1,10.2,34,1,50,5,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,SB Styris,YK Pathan,82,1,10.3,36,1,50,11,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,SB Styris,YK Pathan,83,1,10.4,37,1,50,12,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,AC Gilchrist,YK Pathan,83,1,10.5,37,1,50,12,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,AC Gilchrist,YK Pathan,84,1,10.6,34,1,51,12,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,AC Gilchrist,SK Trivedi,85,1,11.1,35,1,52,12,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,SB Styris,SK Trivedi,86,1,11.2,36,1,52,13,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,AC Gilchrist,SK Trivedi,86,1,11.3,36,1,52,13,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,AC Gilchrist,SK Trivedi,86,1,11.4,35,1,52,13,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,AC Gilchrist,SK Trivedi,87,1,11.5,35,1,53,13,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,SB Styris,SK Trivedi,87,1,11.6,33,1,53,13,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,AC Gilchrist,YK Pathan,88,1,12.1,34,1,54,13,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,SB Styris,YK Pathan,88,2,12.2,33,2,54,13,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,AC Gilchrist,YK Pathan,89,2,12.3,33,2,55,0,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,RG Sharma,YK Pathan,90,2,12.4,33,2,55,1,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,AC Gilchrist,YK Pathan,92,2,12.5,31,2,57,1,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,AC Gilchrist,YK Pathan,96,2,12.6,35,1,61,1,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,RG Sharma,SK Trivedi,97,2,13.1,35,1,61,1,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,AC Gilchrist,SK Trivedi,97,2,13.2,34,1,61,1,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,AC Gilchrist,SK Trivedi,97,3,13.3,33,2,61,1,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,Shahid Afridi,SK Trivedi,98,3,13.4,33,2,1,1,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,RG Sharma,SK Trivedi,98,3,13.5,32,2,1,1,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,RG Sharma,SK Trivedi,100,3,13.6,34,2,3,1,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,Shahid Afridi,SK Warne,100,3,14.1,33,2,3,1,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,Shahid Afridi,SK Warne,100,4,14.2,32,3,3,1,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,RG Sharma,SK Warne,101,4,14.3,29,3,4,0,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,SB Bangar,SK Warne,101,4,14.4,28,3,4,0,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,SB Bangar,SK Warne,103,4,14.5,29,3,4,2,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,SB Bangar,SK Warne,103,4,14.6,29,3,4,2,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,RG Sharma,SK Trivedi,104,4,15.1,29,3,5,2,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,SB Bangar,SK Trivedi,105,4,15.2,29,3,5,3,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,RG Sharma,SK Trivedi,105,4,15.3,23,3,5,3,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,RG Sharma,SK Trivedi,105,5,15.4,22,4,5,3,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,DB Ravi Teja,SK Trivedi,105,5,15.5,22,4,3,0,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,DB Ravi Teja,SK Trivedi,105,5,15.6,21,4,3,0,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,SB Bangar,SR Watson,105,5,16.1,20,4,3,0,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,SB Bangar,SR Watson,105,6,16.2,19,5,3,0,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,Y Venugopal Rao,SR Watson,106,6,16.3,20,5,1,0,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,DB Ravi Teja,SR Watson,110,6,16.4,24,5,4,1,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,DB Ravi Teja,SR Watson,111,6,16.5,24,5,5,1,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,Y Venugopal Rao,SR Watson,111,6,16.6,24,5,5,1,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,DB Ravi Teja,Sohail Tanvir,112,6,17.1,24,5,6,1,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,Y Venugopal Rao,Sohail Tanvir,116,6,17.2,28,4,6,5,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,Y Venugopal Rao,Sohail Tanvir,120,6,17.3,31,4,9,6,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,Y Venugopal Rao,Sohail Tanvir,121,6,17.4,31,4,10,6,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,DB Ravi Teja,Sohail Tanvir,121,6,17.5,29,4,10,6,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,DB Ravi Teja,Sohail Tanvir,121,6,17.6,25,4,10,6,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,Y Venugopal Rao,SK Warne,125,6,18.1,28,4,14,6,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,Y Venugopal Rao,SK Warne,126,6,18.2,29,4,15,6,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,DB Ravi Teja,SK Warne,126,7,18.3,29,4,15,6,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,RP Singh,SK Warne,127,7,18.4,29,4,15,1,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,Y Venugopal Rao,SK Warne,128,7,18.5,30,4,16,1,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,RP Singh,SK Warne,129,7,18.6,29,4,16,2,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,RP Singh,Sohail Tanvir,130,7,19.0,30,4,16,2,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,RP Singh,Sohail Tanvir,130,8,19.1,30,4,16,2,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,Y Venugopal Rao,Sohail Tanvir,136,8,19.2,35,4,22,0,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,Y Venugopal Rao,Sohail Tanvir,137,8,19.3,36,4,23,0,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,PP Ojha,Sohail Tanvir,138,8,19.4,35,4,23,1,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,Y Venugopal Rao,Sohail Tanvir,139,8,19.5,36,4,23,1,140
82,2008-05-09,Sawai Mansingh Stadium,Deccan Chargers,Rajasthan Royals,PP Ojha,Sohail Tanvir,140,8,19.6,36,4,23,1,140
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,MV Boucher,SM Pollock,1,0,0.1,1,0,1,0,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,SP Goswami,SM Pollock,2,0,0.2,2,0,1,1,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,MV Boucher,SM Pollock,5,0,0.3,5,0,4,1,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,SP Goswami,SM Pollock,5,0,0.4,5,0,4,1,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,SP Goswami,SM Pollock,5,0,0.5,5,0,4,1,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,SP Goswami,SM Pollock,6,0,0.6,6,0,4,2,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,SP Goswami,A Nehra,8,0,1.1,8,0,4,4,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,SP Goswami,A Nehra,8,0,1.2,8,0,4,4,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,SP Goswami,A Nehra,10,0,1.3,10,0,6,4,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,SP Goswami,A Nehra,10,0,1.4,10,0,6,4,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,SP Goswami,A Nehra,11,0,1.5,11,0,7,4,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,MV Boucher,A Nehra,11,0,1.6,11,0,7,4,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,SP Goswami,SM Pollock,15,0,2.1,15,0,11,4,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,SP Goswami,SM Pollock,15,0,2.2,15,0,11,4,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,SP Goswami,SM Pollock,16,0,2.3,16,0,12,4,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,MV Boucher,SM Pollock,16,0,2.4,16,0,12,4,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,MV Boucher,SM Pollock,17,0,2.5,17,0,12,5,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,SP Goswami,SM Pollock,18,0,2.6,18,0,13,5,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,SP Goswami,A Nehra,19,0,3.1,19,0,14,5,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,MV Boucher,A Nehra,19,0,3.2,19,0,14,5,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,MV Boucher,A Nehra,19,0,3.3,19,0,14,5,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,MV Boucher,A Nehra,23,0,3.4,23,0,14,9,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,MV Boucher,A Nehra,23,0,3.5,23,0,14,9,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,MV Boucher,A Nehra,27,0,3.6,27,0,14,13,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,SP Goswami,SM Pollock,27,0,4.1,27,0,14,13,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,SP Goswami,SM Pollock,28,0,4.2,28,0,15,13,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,MV Boucher,SM Pollock,32,0,4.3,32,0,17,15,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,MV Boucher,SM Pollock,32,0,4.4,32,0,17,15,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,MV Boucher,SM Pollock,33,0,4.5,33,0,18,15,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,SP Goswami,SM Pollock,34,0,4.6,34,0,18,16,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,SP Goswami,CRD Fernando,35,0,5.1,34,0,18,17,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,MV Boucher,CRD Fernando,35,0,5.2,33,0,18,17,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,MV Boucher,CRD Fernando,35,1,5.3,30,1,18,17,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,SP Goswami,CRD Fernando,35,1,5.4,30,1,17,0,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,SP Goswami,CRD Fernando,36,1,5.5,31,1,18,0,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,Misbah-ul-Haq,CRD Fernando,36,2,5.6,30,2,18,0,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,SP Goswami,SM Pollock,37,2,6.1,29,2,19,0,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,R Dravid,SM Pollock,37,2,6.2,29,2,19,0,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,R Dravid,SM Pollock,38,2,6.3,28,2,19,1,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,SP Goswami,SM Pollock,38,2,6.4,28,2,19,1,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,SP Goswami,SM Pollock,39,2,6.5,28,2,20,1,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,R Dravid,SM Pollock,39,2,6.6,28,2,20,1,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,SP Goswami,CRD Fernando,39,3,7.1,24,3,20,1,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,R Dravid,CRD Fernando,40,3,7.2,25,3,2,0,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,CL White,CRD Fernando,40,3,7.3,24,3,2,0,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,CL White,CRD Fernando,40,3,7.4,24,3,2,0,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,CL White,CRD Fernando,40,3,7.5,23,3,2,0,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,CL White,CRD Fernando,40,3,7.6,22,3,2,0,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,R Dravid,DS Kulkarni,41,3,8.1,22,3,3,0,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,CL White,DS Kulkarni,42,3,8.2,23,3,3,1,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,R Dravid,DS Kulkarni,43,3,8.3,24,3,4,1,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,CL White,DS Kulkarni,44,3,8.3,21,3,4,1,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,CL White,DS Kulkarni,45,3,8.4,22,3,4,2,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,R Dravid,DS Kulkarni,45,3,8.5,18,3,4,2,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,R Dravid,DS Kulkarni,45,3,8.6,18,3,4,2,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,CL White,DR Smith,47,3,9.1,19,3,4,4,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,CL White,DR Smith,48,3,9.2,16,3,5,4,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,R Dravid,DR Smith,50,3,9.3,18,3,6,5,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,R Dravid,DR Smith,51,3,9.4,18,3,7,5,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,CL White,DR Smith,55,3,9.5,21,3,9,7,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,CL White,DR Smith,56,3,9.6,21,3,10,7,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,CL White,DS Kulkarni,57,3,10.1,22,3,11,7,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,R Dravid,DS Kulkarni,58,3,10.2,23,2,11,8,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,CL White,DS Kulkarni,63,3,10.2,28,2,15,8,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,CL White,DS Kulkarni,69,3,10.3,33,2,21,8,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,CL White,DS Kulkarni,73,3,10.4,37,1,25,8,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,CL White,DS Kulkarni,73,3,10.5,36,1,25,8,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,CL White,DS Kulkarni,74,3,10.6,37,1,26,8,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,CL White,DR Smith,74,3,11.1,36,1,26,8,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,CL White,DR Smith,74,3,11.2,36,1,26,8,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,CL White,DR Smith,74,3,11.3,35,1,26,8,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,CL White,DR Smith,74,4,11.4,35,2,26,8,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,R Dravid,DR Smith,74,4,11.5,35,1,8,0,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,R Dravid,DR Smith,75,4,11.6,35,1,9,0,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,R Dravid,A Nehra,76,4,12.1,36,1,10,0,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,V Kohli,A Nehra,76,5,12.2,36,2,10,0,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,B Akhil,A Nehra,80,5,12.3,40,2,10,4,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,B Akhil,A Nehra,80,5,12.4,40,2,10,4,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,B Akhil,A Nehra,81,5,12.5,40,2,10,5,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,R Dravid,A Nehra,82,5,12.6,40,2,11,5,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,R Dravid,DR Smith,82,6,13.1,39,3,11,5,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,P Kumar,DR Smith,82,6,13.2,38,3,5,0,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,P Kumar,DR Smith,83,6,13.3,38,3,5,1,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,B Akhil,DR Smith,83,7,13.4,38,4,5,1,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,R Vinay Kumar,DR Smith,83,7,13.5,38,4,1,0,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,R Vinay Kumar,DR Smith,84,7,13.6,37,4,1,1,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,R Vinay Kumar,CRD Fernando,85,7,14.0,37,4,1,1,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,R Vinay Kumar,CRD Fernando,85,7,14.1,35,4,1,1,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,R Vinay Kumar,CRD Fernando,89,7,14.2,38,4,5,1,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,R Vinay Kumar,CRD Fernando,91,7,14.3,36,4,7,1,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,R Vinay Kumar,CRD Fernando,91,7,14.4,35,4,7,1,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,R Vinay Kumar,CRD Fernando,92,7,14.5,35,4,8,1,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,P Kumar,CRD Fernando,92,7,14.6,34,4,8,1,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,R Vinay Kumar,DR Smith,97,7,15.0,34,4,8,1,122
83,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,R Vinay Kumar,DR Smith,97,7,15.1,28,4,8,1,122
