mid,date,venue,bat_team,bowl_team,batsman,bowler,runs,wickets,overs,runs_last_5,wickets_last_5,striker,non-striker,total
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,RP Singh,127,3,22.1,40,1,46,14,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,RP Singh,127,3,22.2,38,1,46,14,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,RP Singh,127,3,22.3,34,1,46,14,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,RP Singh,128,3,22.4,31,1,46,15,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,KP Pietersen,RP Singh,128,3,22.5,31,1,46,15,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,RR Powar,132,3,23.6,34,1,46,19,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,RR Powar,132,3,23.1,30,1,46,19,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,RR Powar,132,3,23.2,26,1,46,19,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,RR Powar,132,3,23.3,22,1,46,19,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,RR Powar,132,3,23.4,22,1,46,19,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,RR Powar,134,3,23.5,24,1,46,21,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,KP Pietersen,RP Singh,138,3,24.6,28,0,50,21,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,KP Pietersen,RP Singh,138,3,24.1,28,0,50,21,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,KP Pietersen,RP Singh,142,3,24.2,32,0,54,21,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,KP Pietersen,RP Singh,143,3,24.2,32,0,54,21,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,KP Pietersen,RP Singh,144,3,24.3,32,0,55,21,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,RP Singh,145,3,24.4,32,0,55,22,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,KP Pietersen,RP Singh,145,3,24.5,32,0,55,22,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,RR Powar,145,3,25.6,32,0,55,22,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,RR Powar,145,3,25.1,31,0,55,22,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,RR Powar,145,3,25.2,31,0,55,22,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,RR Powar,146,3,25.3,32,0,55,23,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,KP Pietersen,RR Powar,146,3,25.4,32,0,55,23,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,KP Pietersen,RR Powar,146,3,25.5,31,0,55,23,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,Yuvraj Singh,147,3,26.6,31,0,55,24,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,KP Pietersen,Yuvraj Singh,148,3,26.1,32,0,55,24,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,Yuvraj Singh,148,3,26.2,32,0,55,24,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,Yuvraj Singh,148,3,26.3,31,0,55,24,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,Yuvraj Singh,149,3,26.4,32,0,55,25,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,KP Pietersen,Yuvraj Singh,149,3,26.5,28,0,55,25,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,RR Powar,149,3,27.6,22,0,55,25,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,RR Powar,149,3,27.1,22,0,55,25,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,RR Powar,149,3,27.2,22,0,55,25,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,RR Powar,150,3,27.3,22,0,55,26,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,KP Pietersen,RR Powar,151,3,27.4,23,0,56,26,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,RR Powar,151,3,27.5,19,0,56,26,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,KP Pietersen,Yuvraj Singh,151,3,28.6,19,0,56,26,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,KP Pietersen,Yuvraj Singh,151,3,28.1,19,0,56,26,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,KP Pietersen,Yuvraj Singh,152,3,28.2,20,0,57,26,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,Yuvraj Singh,153,3,28.3,21,0,57,27,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,KP Pietersen,Yuvraj Singh,153,3,28.4,19,0,57,27,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,KP Pietersen,Yuvraj Singh,157,3,28.5,19,0,61,27,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,RR Powar,157,3,29.6,19,0,61,27,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,RR Powar,157,3,29.1,15,0,61,27,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,RR Powar,157,3,29.2,14,0,61,27,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,RR Powar,158,3,29.3,14,0,61,28,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,KP Pietersen,RR Powar,159,3,29.4,14,0,62,28,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,RR Powar,160,3,29.5,15,0,62,29,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,Yuvraj Singh,161,3,30.6,16,0,62,30,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,KP Pietersen,Yuvraj Singh,162,3,30.1,17,0,63,30,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,Yuvraj Singh,163,3,30.2,18,0,63,31,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,KP Pietersen,Yuvraj Singh,164,3,30.3,18,0,64,31,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,Yuvraj Singh,165,3,30.4,19,0,64,32,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,KP Pietersen,Yuvraj Singh,165,4,30.5,19,1,64,32,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,GO Jones,RR Powar,165,4,31.6,18,1,32,0,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,GO Jones,RR Powar,165,4,31.1,17,1,32,0,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,GO Jones,RR Powar,165,4,31.2,17,1,32,0,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,GO Jones,RR Powar,165,4,31.3,17,1,32,0,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,GO Jones,RR Powar,165,4,31.4,16,1,32,0,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,GO Jones,RR Powar,165,4,31.5,16,1,32,0,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,Yuvraj Singh,166,4,32.6,17,1,33,0,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,GO Jones,Yuvraj Singh,166,4,32.1,17,1,33,0,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,GO Jones,Yuvraj Singh,167,4,32.2,18,1,33,1,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,Yuvraj Singh,167,4,32.3,17,1,33,1,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,Yuvraj Singh,168,4,32.4,17,1,34,1,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,GO Jones,Yuvraj Singh,169,4,32.5,18,1,34,2,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,GO Jones,RR Powar,170,4,33.6,19,1,34,3,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,RR Powar,171,4,33.1,20,1,35,3,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,GO Jones,RR Powar,172,4,33.2,20,1,35,4,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,RR Powar,173,4,33.3,20,1,36,4,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,GO Jones,RR Powar,173,4,33.4,20,1,36,4,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,GO Jones,RR Powar,174,4,33.5,17,1,36,5,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,GO Jones,Yuvraj Singh,174,4,34.6,17,1,36,5,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,GO Jones,Yuvraj Singh,175,4,34.1,18,1,36,6,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,Yuvraj Singh,177,4,34.2,20,1,36,6,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,Yuvraj Singh,177,4,34.3,19,1,36,6,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,Yuvraj Singh,177,4,34.4,18,1,36,6,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,Yuvraj Singh,177,4,34.5,17,1,36,6,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,GO Jones,VRV Singh,177,4,35.6,16,1,36,6,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,GO Jones,VRV Singh,177,4,35.1,15,1,36,6,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,GO Jones,VRV Singh,178,4,35.2,15,1,36,7,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,VRV Singh,178,4,35.3,14,1,36,7,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,VRV Singh,179,4,35.4,14,1,37,7,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,GO Jones,VRV Singh,179,4,35.5,14,0,37,7,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,Yuvraj Singh,180,4,36.5,15,0,37,7,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,Yuvraj Singh,181,4,36.6,16,0,38,7,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,GO Jones,Yuvraj Singh,182,4,36.1,17,0,38,8,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,Yuvraj Singh,183,4,36.2,18,0,39,8,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,GO Jones,Yuvraj Singh,183,4,36.3,18,0,39,8,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,GO Jones,Yuvraj Singh,184,4,36.4,19,0,39,9,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,GO Jones,Yuvraj Singh,184,4,36.5,18,0,39,9,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,GO Jones,VRV Singh,184,4,37.6,18,0,39,9,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,GO Jones,VRV Singh,185,4,37.1,18,0,39,10,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,VRV Singh,185,4,37.2,18,0,39,10,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,VRV Singh,186,4,37.3,18,0,40,10,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,GO Jones,VRV Singh,187,4,37.4,18,0,40,10,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,VRV Singh,188,4,37.5,18,0,41,10,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,Yuvraj Singh,189,4,38.6,18,0,42,10,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,GO Jones,Yuvraj Singh,190,4,38.1,18,0,42,11,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,Yuvraj Singh,191,4,38.2,18,0,43,11,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,GO Jones,Yuvraj Singh,195,4,38.3,22,0,43,15,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,GO Jones,Yuvraj Singh,196,4,38.4,22,0,43,16,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,Yuvraj Singh,196,4,38.5,22,0,43,16,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,GO Jones,VRV Singh,197,4,39.6,22,0,43,17,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,VRV Singh,198,4,39.1,21,0,44,17,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,GO Jones,VRV Singh,203,4,39.1,26,0,44,21,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,GO Jones,VRV Singh,204,4,39.2,27,0,44,22,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,VRV Singh,204,4,39.3,27,0,44,22,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,VRV Singh,205,4,39.4,28,0,45,22,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,GO Jones,VRV Singh,205,4,39.5,28,0,45,22,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,RR Powar,206,4,40.6,28,0,46,22,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,GO Jones,RR Powar,212,4,40.1,34,0,46,28,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,GO Jones,RR Powar,213,4,40.2,34,0,46,29,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,RR Powar,219,4,40.3,40,0,52,29,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,RR Powar,219,4,40.4,39,0,52,29,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,RR Powar,220,4,40.5,39,0,53,29,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,VRV Singh,220,4,41.6,38,0,53,29,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,VRV Singh,222,4,41.1,39,0,55,29,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,VRV Singh,224,4,41.2,41,0,57,29,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,VRV Singh,224,4,41.3,40,0,57,29,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,VRV Singh,224,4,41.4,40,0,57,29,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,VRV Singh,225,4,41.5,41,0,58,29,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,IK Pathan,226,4,42.6,41,0,59,29,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,GO Jones,IK Pathan,226,4,42.1,41,0,59,29,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,GO Jones,IK Pathan,226,4,42.2,40,0,59,29,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,GO Jones,IK Pathan,227,4,42.3,40,0,59,30,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,IK Pathan,228,4,42.4,40,0,60,30,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,GO Jones,IK Pathan,229,4,42.5,40,0,60,31,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,GO Jones,VRV Singh,233,4,43.6,43,0,60,35,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,GO Jones,VRV Singh,234,4,43.1,43,0,60,36,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,VRV Singh,236,4,43.1,41,0,60,36,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,GO Jones,VRV Singh,236,4,43.2,40,0,60,36,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,GO Jones,VRV Singh,240,4,43.3,44,0,60,40,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,GO Jones,VRV Singh,241,4,43.3,44,0,60,40,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,GO Jones,VRV Singh,245,4,43.4,47,0,60,44,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,GO Jones,VRV Singh,245,4,43.5,42,0,60,44,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,IK Pathan,246,4,44.6,42,0,61,44,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,GO Jones,IK Pathan,246,4,44.1,42,0,61,44,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,GO Jones,IK Pathan,250,4,44.2,45,0,61,48,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,GO Jones,IK Pathan,254,4,44.3,49,0,61,52,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,GO Jones,IK Pathan,255,4,44.4,49,0,61,53,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,IK Pathan,256,4,44.5,44,0,62,53,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,S Sreesanth,257,4,45.6,44,0,63,53,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,GO Jones,S Sreesanth,257,5,45.1,38,1,63,53,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,ID Blackwell,S Sreesanth,257,5,45.2,38,1,63,0,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,ID Blackwell,S Sreesanth,261,5,45.3,41,1,63,4,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,ID Blackwell,S Sreesanth,261,5,45.4,41,1,63,4,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,ID Blackwell,S Sreesanth,265,5,45.5,43,1,63,8,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,IK Pathan,265,5,46.6,41,1,63,8,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,IK Pathan,266,5,46.1,42,1,64,8,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,ID Blackwell,IK Pathan,266,5,46.2,42,1,64,8,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,ID Blackwell,IK Pathan,267,5,46.3,42,1,64,9,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,PD Collingwood,IK Pathan,267,6,46.4,41,2,64,9,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,ID Blackwell,IK Pathan,268,6,46.5,42,2,10,0,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,ID Blackwell,S Sreesanth,270,6,47.5,44,2,11,0,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,LE Plunkett,S Sreesanth,272,6,47.6,45,2,11,2,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,LE Plunkett,S Sreesanth,272,6,47.1,44,2,11,2,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,LE Plunkett,S Sreesanth,273,6,47.2,44,2,11,3,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,ID Blackwell,S Sreesanth,274,6,47.2,41,2,11,3,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,ID Blackwell,S Sreesanth,274,7,47.3,40,3,11,3,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,LE Plunkett,S Sreesanth,275,7,47.3,39,3,3,0,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,LE Plunkett,S Sreesanth,275,7,47.4,39,3,3,0,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,LE Plunkett,S Sreesanth,275,7,47.5,35,3,3,0,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,Kabir Ali,IK Pathan,276,7,48.6,35,3,3,1,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,LE Plunkett,IK Pathan,277,7,48.1,32,3,4,1,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,Kabir Ali,IK Pathan,277,7,48.2,32,3,4,1,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,Kabir Ali,IK Pathan,277,7,48.3,31,3,4,1,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,Kabir Ali,IK Pathan,277,8,48.4,31,4,4,1,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,LE Plunkett,IK Pathan,278,8,48.5,28,4,5,0,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,LE Plunkett,S Sreesanth,279,8,49.6,25,4,6,0,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,SI Mahmood,S Sreesanth,281,8,49.1,26,4,6,2,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,SI Mahmood,S Sreesanth,287,8,49.2,31,4,8,6,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,SI Mahmood,S Sreesanth,288,8,49.3,31,4,9,6,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,LE Plunkett,S Sreesanth,288,9,49.4,31,4,9,6,288
45,2006-04-15,Maharani Usharaje Trust Cricket Ground,England,India,SI Mahmood,S Sreesanth,288,10,49.5,31,5,9,0,288
46,2006-03-03,Newlands,South Africa,Australia,GC Smith,B Lee,0,0,0.1,0,0,0,0,289
46,2006-03-03,Newlands,South Africa,Australia,GC Smith,B Lee,1,0,0.2,1,0,1,0,289
46,2006-03-03,Newlands,South Africa,Australia,HH Dippenaar,B Lee,1,0,0.3,1,0,1,0,289
46,2006-03-03,Newlands,South Africa,Australia,HH Dippenaar,B Lee,1,0,0.4,1,0,1,0,289
46,2006-03-03,Newlands,South Africa,Australia,HH Dippenaar,B Lee,1,0,0.5,1,0,1,0,289
46,2006-03-03,Newlands,South Africa,Australia,HH Dippenaar,B Lee,1,0,0.6,1,0,1,0,289
46,2006-03-03,Newlands,South Africa,Australia,GC Smith,NW Bracken,2,0,1.0,2,0,1,0,289
46,2006-03-03,Newlands,South Africa,Australia,GC Smith,NW Bracken,4,0,1.1,4,0,3,0,289
46,2006-03-03,Newlands,South Africa,Australia,GC Smith,NW Bracken,4,0,1.2,4,0,3,0,289
46,2006-03-03,Newlands,South Africa,Australia,GC Smith,NW Bracken,6,0,1.3,6,0,5,0,289
46,2006-03-03,Newlands,South Africa,Australia,GC Smith,NW Bracken,10,0,1.4,10,0,9,0,289
46,2006-03-03,Newlands,South Africa,Australia,GC Smith,NW Bracken,11,0,1.5,11,0,10,0,289
46,2006-03-03,Newlands,South Africa,Australia,HH Dippenaar,NW Bracken,11,0,1.6,11,0,10,0,289
46,2006-03-03,Newlands,South Africa,Australia,GC Smith,B Lee,11,0,2.1,11,0,10,0,289
46,2006-03-03,Newlands,South Africa,Australia,GC Smith,B Lee,12,0,2.2,12,0,11,0,289
46,2006-03-03,Newlands,South Africa,Australia,HH Dippenaar,B Lee,12,0,2.3,12,0,11,0,289
46,2006-03-03,Newlands,South Africa,Australia,HH Dippenaar,B Lee,12,0,2.4,12,0,11,0,289
46,2006-03-03,Newlands,South Africa,Australia,HH Dippenaar,B Lee,13,0,2.5,13,0,11,1,289
46,2006-03-03,Newlands,South Africa,Australia,GC Smith,B Lee,13,0,2.6,13,0,11,1,289
46,2006-03-03,Newlands,South Africa,Australia,HH Dippenaar,NW Bracken,13,0,3.1,13,0,11,1,289
46,2006-03-03,Newlands,South Africa,Australia,HH Dippenaar,NW Bracken,14,0,3.2,14,0,11,2,289
46,2006-03-03,Newlands,South Africa,Australia,GC Smith,NW Bracken,14,0,3.3,14,0,11,2,289
46,2006-03-03,Newlands,South Africa,Australia,GC Smith,NW Bracken,15,0,3.4,15,0,12,2,289
46,2006-03-03,Newlands,South Africa,Australia,HH Dippenaar,NW Bracken,15,0,3.5,15,0,12,2,289
46,2006-03-03,Newlands,South Africa,Australia,HH Dippenaar,NW Bracken,15,0,3.6,15,0,12,2,289
46,2006-03-03,Newlands,South Africa,Australia,GC Smith,B Lee,15,0,4.1,15,0,12,2,289
46,2006-03-03,Newlands,South Africa,Australia,GC Smith,B Lee,15,0,4.2,15,0,12,2,289
46,2006-03-03,Newlands,South Africa,Australia,GC Smith,B Lee,16,0,4.3,16,0,13,2,289
46,2006-03-03,Newlands,South Africa,Australia,HH Dippenaar,B Lee,20,0,4.4,20,0,13,6,289
46,2006-03-03,Newlands,South Africa,Australia,HH Dippenaar,B Lee,24,0,4.5,24,0,13,10,289
46,2006-03-03,Newlands,South Africa,Australia,HH Dippenaar,B Lee,25,0,4.6,25,0,13,11,289
46,2006-03-03,Newlands,South Africa,Australia,HH Dippenaar,NW Bracken,26,0,5.1,25,0,13,12,289
46,2006-03-03,Newlands,South Africa,Australia,GC Smith,NW Bracken,26,0,5.2,25,0,13,12,289
46,2006-03-03,Newlands,South Africa,Australia,GC Smith,NW Bracken,26,0,5.3,25,0,13,12,289
46,2006-03-03,Newlands,South Africa,Australia,GC Smith,NW Bracken,26,0,5.4,25,0,13,12,289
46,2006-03-03,Newlands,South Africa,Australia,GC Smith,NW Bracken,27,0,5.5,26,0,14,12,289
46,2006-03-03,Newlands,South Africa,Australia,HH Dippenaar,NW Bracken,27,0,5.6,25,0,14,12,289
46,2006-03-03,Newlands,South Africa,Australia,GC Smith,B Lee,31,0,6.1,27,0,18,12,289
46,2006-03-03,Newlands,South Africa,Australia,GC Smith,B Lee,32,0,6.2,28,0,19,12,289
46,2006-03-03,Newlands,South Africa,Australia,HH Dippenaar,B Lee,36,0,6.3,30,0,19,16,289
46,2006-03-03,Newlands,South Africa,Australia,HH Dippenaar,B Lee,36,0,6.4,26,0,19,16,289
46,2006-03-03,Newlands,South Africa,Australia,HH Dippenaar,B Lee,36,0,6.5,25,0,19,16,289
46,2006-03-03,Newlands,South Africa,Australia,HH Dippenaar,B Lee,40,0,6.6,29,0,20,19,289
46,2006-03-03,Newlands,South Africa,Australia,GC Smith,NW Bracken,40,0,7.1,29,0,20,19,289
